District Name,Modal Price (Rs./Quintal),Rainfall,Date,Year,Month,Fertilizer,Petrol Price,Lag_Price,Rolling_Rainfall
20,2000,54.7,05-04-2023,2023,4,20000,103.01,2000,78.45333333
22,1200,100.0909091,05-04-2023,2023,4,20000,103.01,1200,90.76430976
0,1200,5.6,06-04-2021,2021,4,14823.51,91.28,1200,2.075
0,1400,5.6,06-04-2021,2021,4,14823.51,91.28,1200,3.541666667
3,1100,23.5,06-04-2021,2021,4,14823.51,91.28,1100,57.34285714
5,1500,20.53333333,06-04-2021,2021,4,14823.51,91.28,1500,20.53333333
13,1000,22.46666667,06-04-2021,2021,4,14823.51,91.28,950,7.488888889
6,950,22.31538462,06-04-2021,2021,4,14823.51,91.28,750,17.80769231
14,1200,37.31538462,06-04-2021,2021,4,14823.51,91.28,1200,54.26153846
20,2000,11.6,06-04-2021,2021,4,14823.51,91.28,2000,138.04
13,1000,22.46666667,06-04-2021,2021,4,14823.51,91.28,1000,7.822222222
1,650,34.75,06-04-2021,2021,4,14823.51,91.28,650,23.16666667
13,1100,22.46666667,06-04-2021,2021,4,14823.51,91.28,1000,14.97777778
5,1500,20.53333333,06-04-2021,2021,4,14823.51,91.28,1500,13.68888889
13,1000,22.46666667,06-04-2021,2021,4,14823.51,91.28,800,7.488888889
11,1400,9.9,06-04-2021,2021,4,14823.51,91.28,1400,8.853333333
13,1000,22.46666667,06-04-2021,2021,4,14823.51,91.28,900,7.822222222
7,1500,31.4125,06-04-2021,2021,4,14823.51,91.28,1500,175.3708333
13,1100,22.46666667,06-04-2021,2021,4,14823.51,91.28,1100,157.5259259
13,1000,22.46666667,06-04-2021,2021,4,14823.51,91.28,900,7.822222222
13,1200,22.46666667,06-04-2021,2021,4,14823.51,91.28,1100,7.488888889
3,950,23.5,06-04-2021,2021,4,14823.51,91.28,950,15.66666667
13,1100,22.46666667,06-04-2021,2021,4,14823.51,91.28,1000,7.748148148
9,950,14.5,06-04-2021,2021,4,14823.51,91.28,850,37.82916667
13,1000,22.46666667,06-04-2021,2021,4,14823.51,91.28,850,8.155555556
14,1500,37.31538462,06-04-2021,2021,4,14823.51,91.28,1500,74.07948718
8,1200,11.35,06-04-2021,2021,4,14823.51,91.28,1000,4.674242424
16,1500,55.32142857,06-04-2021,2021,4,14823.51,91.28,1500,137.6309524
2,2200,2.483333333,06-04-2021,2021,4,14823.51,91.28,2200,131.6166667
14,1200,37.31538462,06-04-2021,2021,4,14823.51,91.28,1200,145.274359
7,2000,3.3875,06-04-2022,2022,4,22000,108.65,1800,17.65833333
11,2000,0,06-04-2022,2022,4,22000,108.65,2000,83.05333333
13,1800,0,06-04-2022,2022,4,22000,108.65,1800,42.2962963
7,2500,3.3875,06-04-2022,2022,4,22000,108.65,2000,167.925
1,1450,3.358333333,06-04-2022,2022,4,22000,108.65,1450,61.55
13,1800,0,06-04-2022,2022,4,22000,108.65,1800,42.2962963
7,2100,3.3875,06-04-2022,2022,4,22000,108.65,2000,86.48333333
8,2000,10.05454545,06-04-2022,2022,4,22000,108.65,2000,19.02878788
14,2000,17.93846154,06-04-2022,2022,4,22000,108.65,2000,94.68717949
12,2000,3.215384615,06-04-2022,2022,4,22000,108.65,2000,101.9769231
8,1800,10.05454545,06-04-2022,2022,4,22000,108.65,1600,19.93030303
3,1750,0,06-04-2022,2022,4,22000,108.65,1750,0
14,2000,17.93846154,06-04-2022,2022,4,22000,108.65,2000,35.0974359
3,1900,0,06-04-2022,2022,4,22000,108.65,1900,37.5047619
21,1800,0,06-04-2022,2022,4,22000,108.65,1800,91.3969697
10,1500,0,06-04-2022,2022,4,22000,108.65,1460,27.06333333
7,2000,3.3875,06-04-2022,2022,4,22000,108.65,1500,330.9291667
14,2000,17.93846154,06-04-2022,2022,4,22000,108.65,2000,12.01282051
13,1800,0,06-04-2022,2022,4,22000,108.65,1700,69.48148148
20,1500,9.4,06-04-2022,2022,4,22000,108.65,1500,6.266666667
9,2100,0,06-04-2022,2022,4,22000,108.65,2000,74.04166667
9,1000,59.0125,06-04-2023,2023,4,20000,103.01,1000,59.0125
2,2100,44.43333333,06-04-2023,2023,4,20000,103.01,2100,223.3333333
7,2000,66.9625,06-04-2023,2023,4,20000,103.01,3000,312.0275
5,1300,35.56666667,06-04-2023,2023,4,20000,103.01,1200,46.05555556
2,1500,44.43333333,06-04-2023,2023,4,20000,103.01,1500,15.97777778
5,1350,35.56666667,06-04-2023,2023,4,20000,103.01,1200,46.05555556
8,1500,68.30454545,06-04-2023,2023,4,20000,103.01,1400,22.78030303
1,900,87.10833333,06-04-2023,2023,4,20000,103.01,900,29.11944444
1,1150,87.10833333,06-04-2023,2023,4,20000,103.01,1150,102.5638889
3,1300,68.8,06-04-2023,2023,4,20000,103.01,1300,204.9809524
3,1300,68.8,06-04-2023,2023,4,20000,103.01,1300,222.047619
0,1400,5.6,07-04-2021,2021,4,14823.51,91.28,1400,5.6
0,1200,5.6,07-04-2021,2021,4,14823.51,91.28,1200,3.941666667
6,1500,22.31538462,07-04-2021,2021,4,14823.51,91.28,1500,17.80769231
2,1300,2.483333333,07-04-2021,2021,4,14823.51,91.28,1300,109.3583333
3,950,23.5,07-04-2021,2021,4,14823.51,91.28,950,7.833333333
13,1100,22.46666667,07-04-2021,2021,4,14823.51,91.28,1100,7.488888889
13,1100,22.46666667,07-04-2021,2021,4,14823.51,91.28,950,7.488888889
13,1000,22.46666667,07-04-2021,2021,4,14823.51,91.28,850,8.155555556
13,1000,22.46666667,07-04-2021,2021,4,14823.51,91.28,900,7.822222222
14,1500,37.31538462,07-04-2021,2021,4,14823.51,91.28,1500,92.11794872
3,1100,23.5,07-04-2021,2021,4,14823.51,91.28,1100,57.34285714
9,1100,14.5,07-04-2021,2021,4,14823.51,91.28,1000,29.3375
8,1100,11.35,07-04-2021,2021,4,14823.51,91.28,900,3.783333333
14,1500,37.31538462,07-04-2021,2021,4,14823.51,91.28,1500,119.4384615
13,1000,22.46666667,07-04-2021,2021,4,14823.51,91.28,1000,7.488888889
5,1500,20.53333333,07-04-2021,2021,4,14823.51,91.28,1650,41.04444444
8,1200,11.35,07-04-2021,2021,4,14823.51,91.28,1200,26.56363636
13,1100,22.46666667,07-04-2021,2021,4,14823.51,91.28,1000,7.488888889
13,1100,22.46666667,07-04-2021,2021,4,14823.51,91.28,900,8.155555556
7,1000,31.4125,07-04-2021,2021,4,14823.51,91.28,2500,83.65601852
7,1500,31.4125,07-04-2021,2021,4,14823.51,91.28,1500,31.3125
1,800,34.75,07-04-2021,2021,4,14823.51,91.28,800,11.58333333
14,1500,37.31538462,07-04-2021,2021,4,14823.51,91.28,1200,134.9
1,700,34.75,07-04-2021,2021,4,14823.51,91.28,700,42.38888889
20,2000,11.6,07-04-2021,2021,4,14823.51,91.28,2000,23.91333333
21,1400,7.381818182,07-04-2021,2021,4,14823.51,91.28,1300,40.19393939
3,1700,0,07-04-2022,2022,4,22000,108.65,1600,159.1142857
2,900,5.4,07-04-2022,2022,4,22000,108.65,800,179.1861111
13,1800,0,07-04-2022,2022,4,22000,108.65,1800,0
7,2000,3.3875,07-04-2022,2022,4,22000,108.65,1800,168.9416667
7,2100,3.3875,07-04-2022,2022,4,22000,108.65,2100,3.3875
8,1800,10.05454545,07-04-2022,2022,4,22000,108.65,1800,7.692424242
9,2100,0,07-04-2022,2022,4,22000,108.65,2100,11.33333333
13,1800,0,07-04-2022,2022,4,22000,108.65,1800,34.37037037
13,1800,0,07-04-2022,2022,4,22000,108.65,1700,45.44444444
1,1450,3.358333333,07-04-2022,2022,4,22000,108.65,1350,222.5638889
13,1900,0,07-04-2022,2022,4,22000,108.65,1900,0
21,2000,0,07-04-2022,2022,4,22000,108.65,2000,94.47121212
11,2000,0,07-04-2022,2022,4,22000,108.65,2000,163.28
13,1800,0,07-04-2022,2022,4,22000,108.65,1700,47.40740741
7,2000,3.3875,07-04-2022,2022,4,22000,108.65,2000,22.225
12,2000,3.215384615,07-04-2022,2022,4,22000,108.65,2000,37.43076923
2,1900,44.43333333,07-04-2023,2023,4,20000,103.01,1800,126.2083333
2,1500,44.43333333,07-04-2023,2023,4,20000,103.01,1500,81.80555556
20,1500,54.7,07-04-2023,2023,4,20000,103.01,1500,61.31333333
22,1200,100.0909091,07-04-2023,2023,4,20000,103.01,1200,90.66666667
9,900,59.0125,07-04-2023,2023,4,20000,103.01,850,60.2375
11,1600,34.96,07-04-2023,2023,4,20000,103.01,1600,22.27333333
1,1150,87.10833333,07-04-2023,2023,4,20000,103.01,1100,97.59166667
21,1500,8.572727273,07-04-2023,2023,4,20000,103.01,1500,2.857575758
7,2000,66.9625,07-04-2023,2023,4,20000,103.01,2000,44.64166667
14,1500,68.43846154,07-04-2023,2023,4,20000,103.01,1500,166.0230769
14,1600,68.43846154,07-04-2023,2023,4,20000,103.01,1600,33.84358974
23,1100,33.4,07-04-2023,2023,4,20000,103.01,1900,34.82142857
13,1400,62.33333333,07-04-2023,2023,4,20000,103.01,1300,146.037037
13,1500,62.33333333,07-04-2023,2023,4,20000,103.01,1400,143.6666667
14,1500,68.43846154,07-04-2023,2023,4,20000,103.01,1500,54.26153846
7,1700,66.9625,07-04-2023,2023,4,20000,103.01,1700,63.16666667
20,1500,54.7,07-04-2023,2023,4,20000,103.01,1400,146.9866667
0,1400,5.6,08-04-2021,2021,4,14823.51,91.28,1000,4.8
2,1400,2.483333333,08-04-2021,2021,4,14823.51,91.28,1300,17.36666667
6,1500,22.31538462,08-04-2021,2021,4,14823.51,91.28,1500,7.744017094
14,1500,37.31538462,08-04-2021,2021,4,14823.51,91.28,1500,65.88717949
7,1400,31.4125,08-04-2021,2021,4,14823.51,91.28,1000,22.74166667
16,1300,55.32142857,08-04-2021,2021,4,14823.51,91.28,2500,18.44047619
3,1100,23.5,08-04-2021,2021,4,14823.51,91.28,900,43.79047619
3,1100,23.5,08-04-2021,2021,4,14823.51,91.28,1100,57.34285714
5,1500,20.53333333,08-04-2021,2021,4,14823.51,91.28,1350,35.8
7,1100,31.4125,08-04-2021,2021,4,14823.51,91.28,1000,22.74166667
3,950,23.5,08-04-2021,2021,4,14823.51,91.28,950,15.66666667
14,1200,37.31538462,08-04-2021,2021,4,14823.51,91.28,1200,76.26153846
14,1500,37.31538462,08-04-2021,2021,4,14823.51,91.28,1500,210.4512821
23,1400,5,08-04-2021,2021,4,14823.51,91.28,1350,1.666666667
1,900,34.75,08-04-2021,2021,4,14823.51,91.28,800,83.73611111
11,1500,9.9,08-04-2021,2021,4,14823.51,91.28,1400,8.853333333
6,950,22.31538462,08-04-2021,2021,4,14823.51,91.28,650,20.06153846
20,2200,11.6,08-04-2021,2021,4,14823.51,91.28,2100,83.94666667
7,1400,31.4125,08-04-2021,2021,4,14823.51,91.28,1000,20.94166667
9,1100,14.5,08-04-2021,2021,4,14823.51,91.28,1000,49.69166667
6,940,22.31538462,08-04-2021,2021,4,14823.51,91.28,700,17.80769231
2,1000,5.4,08-04-2022,2022,4,22000,108.65,1000,124.3361111
12,2000,3.215384615,08-04-2022,2022,4,22000,108.65,2000,15.39487179
8,2000,10.05454545,08-04-2022,2022,4,22000,108.65,2000,49.83515152
8,1800,10.05454545,08-04-2022,2022,4,22000,108.65,1800,29.50454545
14,4000,17.93846154,08-04-2022,2022,4,22000,108.65,4000,37.5025641
3,1700,0,08-04-2022,2022,4,22000,108.65,1700,119.6761905
1,1500,3.358333333,08-04-2022,2022,4,22000,108.65,1450,1.119444444
20,2000,9.4,08-04-2022,2022,4,22000,108.65,2000,26.30666667
11,2000,0,08-04-2022,2022,4,22000,108.65,2000,50.74
13,1800,0,08-04-2022,2022,4,22000,108.65,1700,116.7407407
14,2000,17.93846154,08-04-2022,2022,4,22000,108.65,2000,57.15128205
3,1800,0,08-04-2022,2022,4,22000,108.65,1700,55.93333333
20,2000,9.4,08-04-2022,2022,4,22000,108.65,2000,112.0466667
21,1900,0,08-04-2022,2022,4,22000,108.65,1800,6.678787879
14,2000,17.93846154,08-04-2022,2022,4,22000,108.65,2000,94.68717949
3,1050,68.8,08-04-2023,2023,4,20000,103.01,950,23.17142857
9,1000,59.0125,08-04-2023,2023,4,20000,103.01,950,64.52916667
7,1600,66.9625,08-04-2023,2023,4,20000,103.01,1600,45.80416667
14,1500,68.43846154,08-04-2023,2023,4,20000,103.01,1500,32.22307692
21,1600,8.572727273,08-04-2023,2023,4,20000,103.01,1600,82.03333333
13,1400,62.33333333,08-04-2023,2023,4,20000,103.01,1400,146.037037
8,1200,68.30454545,08-04-2023,2023,4,20000,103.01,1500,55.59242424
13,1400,62.33333333,08-04-2023,2023,4,20000,103.01,1400,59.48148148
11,1600,34.96,08-04-2023,2023,4,20000,103.01,1600,90.24
23,1100,33.4,08-04-2023,2023,4,20000,103.01,1500,12.79047619
7,1500,66.9625,08-04-2023,2023,4,20000,103.01,1500,78.10833333
14,1500,68.43846154,08-04-2023,2023,4,20000,103.01,1500,54.89230769
1,1150,87.10833333,08-04-2023,2023,4,20000,103.01,1150,75.01666667
14,1600,68.43846154,08-04-2023,2023,4,20000,103.01,1500,53.76923077
1,1100,34.75,09-04-2021,2021,4,14823.51,91.28,900,11.58333333
1,1150,34.75,09-04-2021,2021,4,14823.51,91.28,850,11.58333333
2,1200,2.483333333,09-04-2021,2021,4,14823.51,91.28,1000,181.2472222
13,1000,22.46666667,09-04-2021,2021,4,14823.51,91.28,1000,14.97777778
7,1000,31.4125,09-04-2021,2021,4,14823.51,91.28,1000,22.74166667
8,1200,11.35,09-04-2021,2021,4,14823.51,91.28,1000,43.65454545
9,1000,14.5,09-04-2021,2021,4,14823.51,91.28,900,49.69166667
7,1000,31.4125,09-04-2021,2021,4,14823.51,91.28,1000,34.90046296
6,950,22.31538462,09-04-2021,2021,4,14823.51,91.28,800,17.80769231
13,1100,22.46666667,09-04-2021,2021,4,14823.51,91.28,1000,7.488888889
7,1400,31.4125,09-04-2021,2021,4,14823.51,91.28,1400,22.74166667
5,1500,20.53333333,09-04-2021,2021,4,14823.51,91.28,1400,23.94444444
1,750,34.75,09-04-2021,2021,4,14823.51,91.28,750,70.97777778
6,1500,22.31538462,09-04-2021,2021,4,14823.51,91.28,1500,12.62307692
13,1100,22.46666667,09-04-2021,2021,4,14823.51,91.28,1000,7.748148148
20,2000,11.6,09-04-2021,2021,4,14823.51,91.28,2000,50.21333333
11,1500,9.9,09-04-2021,2021,4,14823.51,91.28,1400,9.9
13,1100,22.46666667,09-04-2021,2021,4,14823.51,91.28,1000,7.822222222
1,900,34.75,09-04-2021,2021,4,14823.51,91.28,900,95.23611111
20,2000,11.6,09-04-2021,2021,4,14823.51,91.28,2000,43.02666667
8,1200,11.35,09-04-2021,2021,4,14823.51,91.28,1200,4.092424242
13,1000,22.46666667,09-04-2021,2021,4,14823.51,91.28,900,7.822222222
14,1500,37.31538462,09-04-2021,2021,4,14823.51,91.28,1500,23.76923077
6,950,22.31538462,09-04-2021,2021,4,14823.51,91.28,950,20.06153846
14,1500,37.31538462,09-04-2021,2021,4,14823.51,91.28,1500,210.4512821
2,1000,5.4,09-04-2022,2022,4,22000,108.65,900,131.9277778
11,2000,0,09-04-2022,2022,4,22000,108.65,2000,87.42
12,2000,3.215384615,09-04-2022,2022,4,22000,108.65,2000,54.05897436
8,1800,10.05454545,09-04-2022,2022,4,22000,108.65,1700,152.5030303
1,1450,3.358333333,09-04-2022,2022,4,22000,108.65,1450,5.1
23,1250,0.388888889,09-04-2022,2022,4,22000,108.65,1200,5.222222222
7,2000,3.3875,09-04-2022,2022,4,22000,108.65,2000,61.6625
14,2000,17.93846154,09-04-2022,2022,4,22000,108.65,2000,155.9307692
9,1900,0,09-04-2022,2022,4,22000,108.65,1900,135.2083333
14,2000,17.93846154,09-04-2022,2022,4,22000,108.65,2000,107.1128205
21,1800,0,09-04-2022,2022,4,22000,108.65,1800,0
20,2000,9.4,09-04-2022,2022,4,22000,108.65,1500,24.8
7,2500,3.3875,09-04-2022,2022,4,22000,108.65,2500,40.84583333
7,2000,3.3875,09-04-2022,2022,4,22000,108.65,1500,70.775
7,2000,3.3875,09-04-2022,2022,4,22000,108.65,1900,112.7291667
8,1500,10.05454545,09-04-2022,2022,4,22000,108.65,2000,18.86363636
0,1800,38.3375,09-04-2023,2023,4,20000,103.01,1400,164.725
3,1050,68.8,09-04-2023,2023,4,20000,103.01,1050,46.1047619
7,1700,66.9625,09-04-2023,2023,4,20000,103.01,1700,46.1375
8,1500,68.30454545,09-04-2023,2023,4,20000,103.01,1400,23.51666667
14,1500,68.43846154,09-04-2023,2023,4,20000,103.01,1500,139.1051282
14,1500,68.43846154,09-04-2023,2023,4,20000,103.01,1400,44.51794872
1,1150,87.10833333,09-04-2023,2023,4,20000,103.01,1150,142.0444444
21,1500,8.572727273,09-04-2023,2023,4,20000,103.01,1500,191.1606061
13,1500,62.33333333,09-04-2023,2023,4,20000,103.01,1400,21.96296296
8,1200,68.30454545,09-04-2023,2023,4,20000,103.01,1200,22.98333333
12,2000,75.20769231,09-04-2023,2023,4,20000,103.01,2000,78.05641026
2,1900,44.43333333,09-04-2023,2023,4,20000,103.01,1800,47.94444444
9,900,59.0125,09-04-2023,2023,4,20000,103.01,650,19.67083333
7,1500,66.9625,09-04-2023,2023,4,20000,103.01,1500,169.875
13,1500,62.33333333,09-04-2023,2023,4,20000,103.01,1500,227.6296296
14,1500,68.43846154,09-04-2023,2023,4,20000,103.01,1500,44.51794872
0,1800,5.6,10-04-2021,2021,4,14823.51,91.28,1800,138.2666667
0,1200,5.6,10-04-2021,2021,4,14823.51,91.28,1000,6.554166667
6,1500,22.31538462,10-04-2021,2021,4,14823.51,91.28,1500,291.3897436
13,1000,22.46666667,10-04-2021,2021,4,14823.51,91.28,800,58.85925926
11,1500,9.9,10-04-2021,2021,4,14823.51,91.28,1400,8.853333333
20,1500,11.6,10-04-2021,2021,4,14823.51,91.28,1300,4.96
2,1300,2.483333333,10-04-2021,2021,4,14823.51,91.28,1300,25.22222222
1,1100,34.75,10-04-2021,2021,4,14823.51,91.28,900,11.58333333
13,1000,22.46666667,10-04-2021,2021,4,14823.51,91.28,950,7.822222222
8,1200,11.35,10-04-2021,2021,4,14823.51,91.28,1000,20.19545455
3,950,23.5,10-04-2021,2021,4,14823.51,91.28,950,7.833333333
7,1500,31.4125,10-04-2021,2021,4,14823.51,91.28,1500,123.0791667
5,1500,20.53333333,10-04-2021,2021,4,14823.51,91.28,1400,6.844444444
14,1500,37.31538462,10-04-2021,2021,4,14823.51,91.28,1500,102.4923077
13,1100,22.46666667,10-04-2021,2021,4,14823.51,91.28,1100,7.822222222
1,850,34.75,10-04-2021,2021,4,14823.51,91.28,750,163.6027778
9,1000,14.5,10-04-2021,2021,4,14823.51,91.28,1000,56.0375
10,880,24.74,10-04-2021,2021,4,14823.51,91.28,880,54.78
13,1000,22.46666667,10-04-2021,2021,4,14823.51,91.28,850,142.8222222
13,1150,22.46666667,10-04-2021,2021,4,14823.51,91.28,1000,24.48888889
6,950,22.31538462,10-04-2021,2021,4,14823.51,91.28,950,20.06153846
5,1500,20.53333333,10-04-2021,2021,4,14823.51,91.28,1500,13.68888889
14,1500,37.31538462,10-04-2021,2021,4,14823.51,91.28,1500,142.1025641
12,1500,9.092307692,10-04-2021,2021,4,14823.51,91.28,2200,120.5928904
13,900,22.46666667,10-04-2021,2021,4,14823.51,91.28,850,14.26388889
14,1500,37.31538462,10-04-2021,2021,4,14823.51,91.28,1500,142.1025641
2,1500,5.4,10-04-2022,2022,4,22000,108.65,1300,50.03333333
7,2200,3.3875,10-04-2022,2022,4,22000,108.65,2100,6.25
14,2000,17.93846154,10-04-2022,2022,4,22000,108.65,2000,36.27435897
12,2000,3.215384615,10-04-2022,2022,4,22000,108.65,2000,55.13076923
7,2000,3.3875,10-04-2022,2022,4,22000,108.65,2000,59.87916667
7,2500,3.3875,10-04-2022,2022,4,22000,108.65,2500,123.1708333
23,1250,0.388888889,10-04-2022,2022,4,22000,108.65,1200,23.68888889
7,2000,3.3875,10-04-2022,2022,4,22000,108.65,2000,126.6041667
8,2000,10.05454545,10-04-2022,2022,4,22000,108.65,2000,43.85909091
21,2000,0,10-04-2022,2022,4,22000,108.65,2000,58.39242424
1,1450,3.358333333,10-04-2022,2022,4,22000,108.65,1450,114.0722222
3,1850,0,10-04-2022,2022,4,22000,108.65,1700,95.73333333
9,2000,0,10-04-2022,2022,4,22000,108.65,2000,149.9125
2,1700,44.43333333,10-04-2023,2023,4,20000,103.01,1700,73.92777778
8,1200,68.30454545,10-04-2023,2023,4,20000,103.01,1100,22.88939394
3,1050,68.8,10-04-2023,2023,4,20000,103.01,1050,189.8809524
13,1500,62.33333333,10-04-2023,2023,4,20000,103.01,1500,32.58296296
1,1000,87.10833333,10-04-2023,2023,4,20000,103.01,1000,77.56111111
7,1500,66.9625,10-04-2023,2023,4,20000,103.01,1500,124.5583333
13,1500,62.33333333,10-04-2023,2023,4,20000,103.01,1400,82.48148148
14,1500,68.43846154,10-04-2023,2023,4,20000,103.01,1500,39.56153846
2,1700,44.43333333,10-04-2023,2023,4,20000,103.01,1700,237.3333333
22,1200,100.0909091,10-04-2023,2023,4,20000,103.01,2500,248.7710438
14,1500,68.43846154,10-04-2023,2023,4,20000,103.01,1500,163.2794872
7,1600,66.9625,10-04-2023,2023,4,20000,103.01,1600,103.8791667
11,1600,34.96,10-04-2023,2023,4,20000,103.01,1600,33.92666667
1,1150,87.10833333,10-04-2023,2023,4,20000,103.01,1150,102.5638889
8,1600,68.30454545,10-04-2023,2023,4,20000,103.01,1400,141.1363636
9,800,59.0125,10-04-2023,2023,4,20000,103.01,800,19.67083333
13,1500,62.33333333,10-04-2023,2023,4,20000,103.01,1500,82.22222222
20,1500,54.7,10-04-2023,2023,4,20000,103.01,2500,44.23333333
5,1800,35.56666667,10-04-2023,2023,4,20000,103.01,1400,11.85555556
21,1600,8.572727273,10-04-2023,2023,4,20000,103.01,1600,26.65757576
14,1500,68.43846154,10-04-2023,2023,4,20000,103.01,1500,111.774359
1,1100,34.75,11-04-2021,2021,4,14823.51,91.28,900,11.58333333
0,1200,5.6,11-04-2021,2021,4,14823.51,91.28,1000,103.6
6,1500,22.31538462,11-04-2021,2021,4,14823.51,91.28,1500,185.9076923
13,900,22.46666667,11-04-2021,2021,4,14823.51,91.28,900,7.822222222
13,1100,22.46666667,11-04-2021,2021,4,14823.51,91.28,900,8.155555556
2,900,2.483333333,11-04-2021,2021,4,14823.51,91.28,900,159.775
6,950,22.31538462,11-04-2021,2021,4,14823.51,91.28,820,17.80769231
14,1200,37.31538462,11-04-2021,2021,4,14823.51,91.28,1200,41.82307692
6,950,22.31538462,11-04-2021,2021,4,14823.51,91.28,820,17.80769231
5,1500,20.53333333,11-04-2021,2021,4,14823.51,91.28,1400,30.78888889
14,1500,37.31538462,11-04-2021,2021,4,14823.51,91.28,1500,192.4128205
5,1500,20.53333333,11-04-2021,2021,4,14823.51,91.28,1500,25.54444444
9,1000,14.5,11-04-2021,2021,4,14823.51,91.28,900,56.0375
13,1000,22.46666667,11-04-2021,2021,4,14823.51,91.28,950,24.48888889
7,1400,31.4125,11-04-2021,2021,4,14823.51,91.28,1200,102.2375
3,950,23.5,11-04-2021,2021,4,14823.51,91.28,950,15.66666667
20,1600,11.6,11-04-2021,2021,4,14823.51,91.28,1500,19.85333333
11,1500,9.9,11-04-2021,2021,4,14823.51,91.28,1500,3.3
20,2000,11.6,11-04-2021,2021,4,14823.51,91.28,2000,35.84
14,1500,37.31538462,11-04-2021,2021,4,14823.51,91.28,1500,192.4128205
13,1000,22.46666667,11-04-2021,2021,4,14823.51,91.28,850,7.488888889
7,1500,31.4125,11-04-2021,2021,4,14823.51,91.28,1500,31.3125
21,1400,7.381818182,11-04-2021,2021,4,14823.51,91.28,1300,206.7727273
13,1000,22.46666667,11-04-2021,2021,4,14823.51,91.28,900,42.19259259
1,850,34.75,11-04-2021,2021,4,14823.51,91.28,850,11.58333333
0,2500,0.4,11-04-2022,2022,4,22000,108.65,2500,31.79583333
2,1200,5.4,11-04-2022,2022,4,22000,108.65,1000,5.211111111
3,1850,0,11-04-2022,2022,4,22000,108.65,1750,1.00952381
7,2200,3.3875,11-04-2022,2022,4,22000,108.65,2200,7.379166667
11,2000,0,11-04-2022,2022,4,22000,108.65,2000,12.39333333
20,2000,9.4,11-04-2022,2022,4,22000,108.65,2000,120.1933333
12,2000,3.215384615,11-04-2022,2022,4,22000,108.65,2000,90.78205128
1,1550,3.358333333,11-04-2022,2022,4,22000,108.65,1450,2.238888889
9,2000,0,11-04-2022,2022,4,22000,108.65,2000,74.04166667
21,1900,0,11-04-2022,2022,4,22000,108.65,1800,36.07878788
14,2000,17.93846154,11-04-2022,2022,4,22000,108.65,2000,11.95897436
0,1800,38.3375,11-04-2023,2023,4,20000,103.01,1800,14.64583333
0,2000,38.3375,11-04-2023,2023,4,20000,103.01,2000,181.0458333
8,1200,68.30454545,11-04-2023,2023,4,20000,103.01,1100,22.98333333
8,1600,68.30454545,11-04-2023,2023,4,20000,103.01,1400,22.79242424
2,1900,44.43333333,11-04-2023,2023,4,20000,103.01,1900,272.7722222
11,1600,34.96,11-04-2023,2023,4,20000,103.01,1600,34.39333333
14,1600,68.43846154,11-04-2023,2023,4,20000,103.01,1600,53.76923077
12,2000,75.20769231,11-04-2023,2023,4,20000,103.01,2000,36.35897436
14,1600,68.43846154,11-04-2023,2023,4,20000,103.01,1500,39.56153846
14,1600,68.43846154,11-04-2023,2023,4,20000,103.01,1600,33.84358974
5,1800,35.56666667,11-04-2023,2023,4,20000,103.01,1400,11.85555556
5,1700,35.56666667,11-04-2023,2023,4,20000,103.01,1700,26.32222222
3,1050,68.8,11-04-2023,2023,4,20000,103.01,1050,30.76666667
7,1600,66.9625,11-04-2023,2023,4,20000,103.01,1600,64.60833333
1,1150,87.10833333,11-04-2023,2023,4,20000,103.01,1150,75.01666667
21,1600,8.572727273,11-04-2023,2023,4,20000,103.01,1600,3.524242424
12,1500,75.20769231,11-04-2023,2023,4,20000,103.01,1850,154.3948718
9,800,59.0125,11-04-2023,2023,4,20000,103.01,700,19.67083333
2,1300,2.483333333,12-04-2021,2021,4,14823.51,91.28,1300,140.5861111
2,800,2.483333333,12-04-2021,2021,4,14823.51,91.28,2500,130.6611111
12,1300,9.092307692,12-04-2021,2021,4,14823.51,91.28,2800,163.3292541
13,1000,22.46666667,12-04-2021,2021,4,14823.51,91.28,850,7.822222222
3,950,23.5,12-04-2021,2021,4,14823.51,91.28,950,15.66666667
11,1500,9.9,12-04-2021,2021,4,14823.51,91.28,1600,3.3
1,1150,34.75,12-04-2021,2021,4,14823.51,91.28,900,11.58333333
7,1500,31.4125,12-04-2021,2021,4,14823.51,91.28,1500,104.0375
13,1100,22.46666667,12-04-2021,2021,4,14823.51,91.28,800,24.82222222
13,1100,22.46666667,12-04-2021,2021,4,14823.51,91.28,900,24.82222222
8,1200,11.35,12-04-2021,2021,4,14823.51,91.28,1000,3.937878788
13,1150,22.46666667,12-04-2021,2021,4,14823.51,91.28,1000,7.748148148
1,1150,34.75,12-04-2021,2021,4,14823.51,91.28,950,11.58333333
10,900,24.74,12-04-2021,2021,4,14823.51,91.28,850,16.79333333
7,1400,31.4125,12-04-2021,2021,4,14823.51,91.28,1300,66.40416667
14,1500,37.31538462,12-04-2021,2021,4,14823.51,91.28,1500,84.45384615
5,1500,20.53333333,12-04-2021,2021,4,14823.51,91.28,1400,6.844444444
1,850,34.75,12-04-2021,2021,4,14823.51,91.28,850,83.65277778
20,2000,11.6,12-04-2021,2021,4,14823.51,91.28,2000,40.42666667
9,1000,14.5,12-04-2021,2021,4,14823.51,91.28,850,27.19166667
