District Name,Modal Price (Rs./Quintal),Rainfall,Date,Year,Month,Fertilizer,Petrol Price,Day,Weekday,Quarter,Fertilizer_Rainfall_Interaction,Lag_Price,Monthly_Avg_Price,Rolling_Rainfall
14,1600,68.43846153846154,2023-04-12,2023,4,20000.0,103.01,12,2,2,1368769.2307692308,1600.0,1787.9518072289156,28.817948717948486
14,1500,88.15384615384616,2021-10-30,2021,10,16386.48,102.76,30,5,4,1444531.236923077,1600.0,1388.607594936709,63.084615384615155
14,2000,0.4307692307692307,2022-03-26,2022,3,21496.5,101.81,26,5,1,9260.030769230767,1500.0,2037.0786516853932,40.41538461538439
14,2000,25.52307692307693,2023-12-01,2023,12,20000.0,103.01,1,4,4,510461.53846153856,1800.0,2055.5555555555557,230.76666666666645
14,2000,0.1615384615384615,2023-01-01,2023,1,20086.58,104.9,1,6,1,3244.75523076923,2000.0,1707.0247933884298,100.02564102564081
14,2000,87.35384615384615,2022-10-01,2022,10,20000.0,104.9,1,5,4,1747076.923076923,2000.0,2065.1685393258426,37.67948717948695
14,2000,90.88461538461536,2022-05-03,2022,5,21834.1,112.5,3,1,2,1984383.78076923,2000.0,2137.2093023255816,59.412820512820275
14,2000,10.28461538461539,2023-11-04,2023,11,20000.0,102.64,4,5,4,205692.3076923078,2000.0,2042.857142857143,33.72307692307669
14,2000,25.52307692307693,2023-12-06,2023,12,20000.0,103.01,6,2,4,510461.53846153856,2000.0,2055.5555555555557,120.9179487179485
14,2000,51.86153846153847,2023-03-06,2023,3,20000.0,103.35,6,0,1,1037230.7692307695,2000.0,1860.4395604395604,134.77692307692288
14,2000,127.9923076923077,2023-10-06,2023,10,20000.0,103.18,6,4,4,2559846.153846154,2000.0,2000.0,68.45897435897415
14,2000,60.83076923076923,2023-05-08,2023,5,20000.0,101.88,8,0,2,1216615.3846153845,2000.0,2059.3406593406594,62.94102564102542
14,2000,0.0,2022-12-09,2022,12,20536.79,103.25,9,4,4,0.0,2000.0,1890.1960784313726,20.27692307692285
14,2000,25.52307692307693,2023-12-09,2023,12,20000.0,103.01,9,5,4,510461.53846153856,2000.0,2055.5555555555557,28.784615384615154
14,2000,212.5153846153846,2023-06-09,2023,6,20000.0,100.89,9,4,2,4250307.692307692,2000.0,2075.9036144578313,79.34615384615361
14,2000,266.123076923077,2023-09-09,2023,9,20000.0,103.43,9,5,3,5322461.53846154,2000.0,1978.2051282051282,168.05384615384594
14,2000,0.1615384615384615,2023-01-11,2023,1,20086.58,104.9,11,2,1,3244.75523076923,2000.0,1707.0247933884298,159.5999999999998
14,2000,51.86153846153847,2023-03-12,2023,3,20000.0,103.35,12,6,1,1037230.7692307695,2000.0,1860.4395604395604,106.04871794871775
14,2000,127.9923076923077,2023-10-12,2023,10,20000.0,103.18,12,3,4,2559846.153846154,2000.0,2000.0,60.00512820512801
14,2000,127.9923076923077,2023-10-13,2023,10,20000.0,103.18,13,4,4,2559846.153846154,2000.0,2000.0,102.61538461538441
14,2000,0.0,2022-12-14,2022,12,20536.79,103.25,14,2,4,0.0,2000.0,1890.1960784313726,85.32820512820494
14,2000,212.5153846153846,2023-06-14,2023,6,20000.0,100.89,14,2,2,4250307.692307692,2000.0,2075.9036144578313,70.83846153846132
14,2000,60.83076923076923,2023-05-14,2023,5,20000.0,101.88,14,6,2,1216615.3846153845,2000.0,2059.3406593406594,91.1153846153844
14,2000,0.0,2022-12-18,2022,12,20536.79,103.25,18,6,4,0.0,2000.0,1890.1960784313726,155.20512820512795
14,2000,137.6538461538462,2022-06-18,2022,6,20714.3,94.76,18,5,2,2851403.065384616,2000.0,2377.2727272727275,180.81282051282028
14,2000,0.0,2022-12-20,2022,12,20536.79,103.25,20,1,4,0.0,2000.0,1890.1960784313726,45.88461538461519
14,2000,175.4615384615385,2022-09-26,2022,9,20000.0,103.01,26,0,3,3509230.7692307704,2000.0,2219.3548387096776,84.74358974358955
14,2000,25.52307692307693,2023-12-27,2023,12,20000.0,103.01,27,2,4,510461.53846153856,2000.0,2055.5555555555557,87.27179487179468
14,2000,137.6538461538462,2022-06-27,2022,6,20714.3,94.76,27,0,2,2851403.065384616,2000.0,2377.2727272727275,112.879487179487
14,2000,127.9923076923077,2023-10-27,2023,10,20000.0,103.18,27,4,4,2559846.153846154,2000.0,2000.0,97.05641025641006
14,2000,175.4615384615385,2022-09-28,2022,9,20000.0,103.01,28,2,3,3509230.7692307704,2000.0,2219.3548387096776,147.03589743589725
14,2000,266.123076923077,2023-09-28,2023,9,20000.0,103.43,28,3,3,5322461.53846154,2000.0,1978.2051282051282,189.85897435897422
13,1700,103.1111111111111,2021-11-03,2021,11,16768.55,110.69,3,2,4,1729023.8222222219,2000.0,1587.5,181.565242165242
13,1700,5.888888888888889,2023-11-28,2023,11,20000.0,102.64,28,1,4,117777.77777777778,1700.0,1630.6930693069307,125.04102564102546
13,1700,136.3333333333333,2021-12-13,2021,12,17436.76,101.81,13,0,4,2377211.6133333324,1700.0,1657.8651685393259,81.77777777777756
13,1800,0.0,2022-04-13,2022,4,22000.0,108.65,13,2,2,0.0,1700.0,1827.1186440677966,47.407407407407185
13,1800,0.0,2022-04-23,2022,4,22000.0,108.65,23,5,2,0.0,1800.0,1827.1186440677966,45.44444444444422
13,2500,67.88888888888889,2022-06-21,2022,6,20714.3,94.76,21,1,2,1406270.811111111,2500.0,2494.805194805195,180.59259259259235
13,2500,219.5555555555555,2022-10-30,2022,10,20000.0,104.9,30,6,4,4391111.11111111,2500.0,2485.8585858585857,231.14814814814784
22,1500,48.99999999999999,2023-06-27,2023,6,20000.0,100.89,27,1,2,979999.9999999999,1500.0,1500.0,75.8333333333331
22,1500,48.99999999999999,2023-06-30,2023,6,20000.0,100.89,30,4,2,979999.9999999999,1500.0,1500.0,58.80303030303008
22,1500,48.99999999999999,2023-06-06,2023,6,20000.0,100.89,6,1,2,979999.9999999999,1500.0,1500.0,48.99999999999999
22,1700,291.0,2023-09-03,2023,9,20000.0,103.43,3,6,3,5820000.0,1500.0,1789.655172413793,129.66666666666643
22,1800,4.781818181818181,2023-11-01,2023,11,20000.0,102.64,1,2,4,95636.36363636363,1700.0,1800.0,145.41212121212095
22,1800,291.0,2023-09-23,2023,9,20000.0,103.43,23,5,3,5820000.0,1800.0,1789.655172413793,170.50303030303007
14,1200,6.192307692307692,2021-03-29,2021,3,13603.08,91.9,29,0,1,84234.45692307691,1200.0,1282.3529411764705,134.89999999999975
14,1500,37.31538461538462,2021-04-07,2021,4,14823.51,91.28,7,2,2,553144.9770000001,1500.0,1421.4285714285713,92.11794871794848
14,1500,154.1538461538461,2021-06-07,2021,6,15319.2,95.22,7,0,2,2361513.599999999,1500.0,1450.0,123.39999999999979
14,1500,361.1923076923076,2021-09-10,2021,9,16213.6,102.18,10,4,3,5856227.599999999,1500.0,1409.4117647058824,231.35897435897414
14,1500,37.31538461538462,2021-04-11,2021,4,14823.51,91.28,11,6,2,553144.9770000001,1500.0,1421.4285714285713,192.41282051282028
14,1500,37.31538461538462,2021-04-28,2021,4,14823.51,91.28,28,2,2,553144.9770000001,1500.0,1421.4285714285713,145.27435897435873
14,1400,27.8,2021-11-07,2021,11,16768.55,110.69,7,6,4,466165.69,1500.0,1523.8095238095239,34.14358974358952
14,1500,68.43846153846154,2023-04-09,2023,4,20000.0,103.01,9,6,2,1368769.2307692308,1400.0,1787.9518072289156,44.51794871794849
14,1500,0.4307692307692307,2022-03-04,2022,3,21496.5,101.81,4,4,1,9260.030769230767,1500.0,2037.0786516853932,18.67692307692285
14,1500,60.2076923076923,2021-12-17,2021,12,17436.76,101.81,17,4,4,1049827.0809230767,1500.0,1589.4736842105262,29.47948717948695
14,2000,0.4307692307692307,2022-03-21,2022,3,21496.5,101.81,21,0,1,9260.030769230767,1600.0,2037.0786516853932,16.89230769230746
14,1800,60.83076923076923,2023-05-29,2023,5,20000.0,101.88,29,0,2,1216615.3846153845,1600.0,2059.3406593406594,111.88461538461519
14,2000,266.123076923077,2023-09-02,2023,9,20000.0,103.43,2,5,3,5322461.53846154,1800.0,1978.2051282051282,200.44871794871779
14,2000,60.83076923076923,2023-05-05,2023,5,20000.0,101.88,5,4,2,1216615.3846153845,2000.0,2059.3406593406594,108.9846153846152
14,2000,0.0,2022-12-06,2022,12,20536.79,103.25,6,1,4,0.0,2000.0,1890.1960784313726,20.27692307692285
14,2000,175.4615384615385,2022-09-09,2022,9,20000.0,103.01,9,4,3,3509230.7692307704,2000.0,2219.3548387096776,78.76410256410234
14,2000,0.0,2022-11-14,2022,11,20393.6,104.06,14,0,4,0.0,2000.0,2201.190476190476,58.487179487179276
14,2000,10.28461538461539,2023-11-14,2023,11,20000.0,102.64,14,1,4,205692.3076923078,2000.0,2042.857142857143,61.915384615384404
14,2000,212.5153846153846,2023-06-15,2023,6,20000.0,100.89,15,3,2,4250307.692307692,2000.0,2075.9036144578313,74.26666666666644
14,2000,0.0,2022-12-16,2022,12,20536.79,103.25,16,4,4,0.0,2000.0,1890.1960784313726,74.26666666666644
14,2000,212.5153846153846,2023-06-18,2023,6,20000.0,100.89,18,6,2,4250307.692307692,2000.0,2075.9036144578313,141.67692307692283
14,2000,137.6538461538462,2022-06-19,2022,6,20714.3,94.76,19,6,2,2851403.065384616,2000.0,2377.2727272727275,116.7230769230767
14,2000,127.9923076923077,2023-10-19,2023,10,20000.0,103.18,19,3,4,2559846.153846154,2000.0,2000.0,159.38717948717928
14,2000,90.88461538461536,2022-05-21,2022,5,21834.1,112.5,21,5,2,1984383.78076923,2000.0,2137.2093023255816,207.88717948717922
14,2000,17.93846153846154,2022-04-22,2022,4,22000.0,108.65,22,4,2,394646.1538461539,2000.0,2079.7619047619046,171.20256410256385
14,2000,68.43846153846154,2023-04-22,2023,4,20000.0,103.01,22,5,2,1368769.2307692308,2000.0,1787.9518072289156,59.08717948717925
14,2000,266.123076923077,2023-09-22,2023,9,20000.0,103.43,22,4,3,5322461.53846154,2000.0,1978.2051282051282,332.61794871794854
14,2000,60.83076923076923,2023-05-25,2023,5,20000.0,101.88,25,3,2,1216615.3846153845,2000.0,2059.3406593406594,217.96666666666647
14,2000,0.0,2022-12-30,2022,12,20536.79,103.25,30,4,4,0.0,2000.0,1890.1960784313726,155.20512820512792
14,2000,0.5923076923076923,2021-01-25,2021,1,13155.95,84.34,25,0,1,7792.370384615385,2000.0,2155.1724137931033,1.4256410256407792
14,2500,361.1923076923076,2021-09-17,2021,9,16213.6,102.18,17,4,3,5856227.599999999,2000.0,1409.4117647058824,121.82307692307666
14,4000,0.0,2022-11-22,2022,11,20393.6,104.06,22,1,4,0.0,2900.0,2201.190476190476,200.44615384615363
14,4000,60.2076923076923,2021-12-28,2021,12,17436.76,101.81,28,1,4,1049827.0809230767,4000.0,1589.4736842105262,129.05128205128182
3,900,107.1571428571428,2023-03-09,2023,3,20000.0,103.35,9,3,1,2143142.857142856,900.0,1073.5849056603774,55.788278388278115
3,1200,0.7142857142857143,2023-01-02,2023,1,20086.58,104.9,2,0,1,14347.557142857144,1100.0,1062.5,99.2571428571426
3,1200,112.5142857142857,2021-10-08,2021,10,16386.48,102.76,8,4,4,1843713.0925714283,1200.0,1395.344827586207,87.25238095238069
3,1300,1.514285714285714,2022-12-12,2022,12,20536.79,103.25,12,0,4,31098.56771428571,1300.0,1440.377358490566,93.8523809523807
3,1500,52.82857142857142,2023-05-10,2023,5,20000.0,101.88,10,2,2,1056571.4285714284,1300.0,1500.7936507936508,73.9571428571426
3,1500,52.82857142857142,2023-05-19,2023,5,20000.0,101.88,19,4,2,1056571.4285714284,1500.0,1500.7936507936508,35.72380952380927
0,1600,39.77500000000001,2021-12-04,2021,12,17436.76,101.81,4,5,4,693547.1290000002,1500.0,1895.4545454545455,16.591666666666423
0,1800,9.6625,2023-11-06,2023,11,20000.0,102.64,6,0,4,193250.0,1600.0,2122.222222222222,17.28333333333309
0,2000,0.4,2022-04-18,2022,4,22000.0,108.65,18,0,2,8800.0,1800.0,2072.222222222222,4.158333333333087
2,2500,19.325,2022-05-25,2022,5,21834.1,112.5,25,2,2,421943.9825,2500.0,2292.1875,6.44166666666642
2,2500,71.41666666666666,2022-10-28,2022,10,20000.0,104.9,28,4,4,1428333.3333333333,2500.0,2698.5714285714284,30.247222222221975
2,2600,71.41666666666666,2022-10-06,2022,10,20000.0,104.9,6,3,4,1428333.3333333333,2500.0,2698.5714285714284,54.05277777777752
2,2900,0.0,2022-11-10,2022,11,20393.6,104.06,10,3,4,0.0,2900.0,2361.194029850746,170.36944444444418
1,1450,342.2166666666667,2021-05-15,2021,5,15295.14,91.12,15,5,2,5234251.8270000005,1300.0,1250.735294117647,199.1805555555553
3,1100,0.7142857142857143,2023-01-02,2023,1,20086.58,104.9,2,0,1,14347.557142857144,900.0,1062.5,0.23809523809497282
3,1100,107.1571428571428,2023-03-24,2023,3,20000.0,103.35,24,4,1,2143142.857142856,1100.0,1073.5849056603774,134.73809523809493
3,1300,0.7142857142857143,2023-01-04,2023,1,20086.58,104.9,4,2,1,14347.557142857144,1300.0,1062.5,91.79999999999971
3,1300,102.9714285714286,2021-06-30,2021,6,15319.2,95.22,30,2,2,1577439.908571429,1300.0,1297.872340425532,146.00952380952353
3,1300,107.1571428571428,2023-03-31,2023,3,20000.0,103.35,31,4,1,2143142.857142856,1300.0,1073.5849056603774,125.88571428571402
3,1400,102.9714285714286,2021-06-05,2021,6,15319.2,95.22,5,5,2,1577439.908571429,1300.0,1297.872340425532,104.3666666666664
3,1500,16.85714285714285,2021-11-08,2021,11,16768.55,110.69,8,0,4,282669.84285714274,1500.0,1374.0384615384614,153.99999999999974
3,1500,144.9571428571428,2023-06-18,2023,6,20000.0,100.89,18,6,2,2899142.857142856,1500.0,1455.6603773584907,167.99523809523782
3,1500,52.82857142857142,2023-05-24,2023,5,20000.0,101.88,24,2,2,1056571.4285714284,1500.0,1500.7936507936508,71.54761904761877
3,1600,477.3428571428571,2021-05-10,2021,5,15295.14,91.12,10,0,2,7301025.827999999,1500.0,1283.7837837837837,225.04285714285683
3,1700,0.0,2021-01-08,2021,1,13155.95,84.34,8,4,1,0.0,1700.0,1311.388888888889,241.4571428571426
3,1800,287.2,2023-09-01,2023,9,20000.0,103.43,1,4,3,5744000.0,1700.0,1676.1363636363637,178.07619047619025
3,1900,0.0,2022-03-09,2022,3,21496.5,101.81,9,2,1,0.0,1800.0,1760.5633802816901,178.07619047619025
3,1900,0.0,2022-03-21,2022,3,21496.5,101.81,21,0,1,0.0,1900.0,1760.5633802816901,82.34285714285689
3,2300,0.0,2022-11-09,2022,11,20393.6,104.06,9,2,4,0.0,2200.0,1803.125,95.17142857142828
3,1900,0.0,2022-03-31,2022,3,21496.5,101.81,31,3,1,0.0,1900.0,1760.5633802816901,0.0
3,2300,0.0,2022-11-01,2022,11,20393.6,104.06,1,1,4,0.0,2100.0,1803.125,101.58095238095207
3,2300,94.9,2022-06-04,2022,6,20714.3,94.76,4,5,2,1965787.07,2300.0,2254.0,133.2142857142854
3,2300,159.3285714285715,2022-09-07,2022,9,20000.0,103.01,7,2,3,3186571.42857143,2300.0,2301.923076923077,84.74285714285689
3,2300,212.1285714285714,2022-10-26,2022,10,20000.0,104.9,26,2,4,4242571.428571428,2300.0,2208.653846153846,155.4523809523807
3,2300,159.3285714285715,2022-09-29,2022,9,20000.0,103.01,29,3,3,3186571.42857143,2300.0,2301.923076923077,176.9285714285712
8,1200,0.0,2023-01-21,2023,1,20086.58,104.9,21,5,1,0.0,1100.0,1225.6756756756756,0.060606060605776384
8,1400,68.30454545454545,2023-04-18,2023,4,20000.0,103.01,18,1,2,1366090.909090909,1400.0,1435.8974358974358,106.9681818181815
8,1300,11.35,2021-04-27,2021,4,14823.51,91.28,27,1,2,168246.83849999998,1400.0,1195.121951219512,110.75151515151482
8,1400,78.4590909090909,2021-05-25,2021,5,15295.14,91.12,25,1,2,1200042.7797272727,1300.0,1504.1666666666667,52.70454545454516
8,1500,0.0,2023-01-09,2023,1,20086.58,104.9,9,0,1,0.0,1400.0,1225.6756756756756,29.93636363636335
8,1400,0.03636363636363637,2022-12-26,2022,12,20536.79,103.25,26,0,4,746.7923636363638,1500.0,1439.1304347826087,26.165151515151226
8,1600,68.30454545454545,2023-04-20,2023,4,20000.0,103.01,20,3,2,1366090.909090909,1400.0,1435.8974358974358,22.780303030302743
8,2000,262.8000000000001,2022-09-25,2022,9,20000.0,103.01,25,6,3,5256000.000000003,1600.0,2156.0975609756097,110.38030303030278
8,2000,262.8000000000001,2022-09-29,2022,9,20000.0,103.01,29,3,3,5256000.000000003,2000.0,2156.0975609756097,197.96818181818162
8,2200,245.1409090909091,2021-11-29,2021,11,16768.55,110.69,29,0,4,4110657.591136364,2000.0,1971.875,256.91363636363616
8,2200,0.6181818181818182,2022-11-01,2022,11,20393.6,104.06,1,1,4,12606.952727272726,2200.0,1938.888888888889,169.51969696969672
12,1300,9.092307692307692,2021-04-16,2021,4,14823.51,91.28,16,4,2,134779.914,2200.0,1782.3529411764705,120.6034965034962
12,1500,262.3692307692307,2021-09-28,2021,9,16213.6,102.18,28,1,3,4253949.759999999,1300.0,1955.5555555555557,207.8538461538458
12,2000,158.9615384615385,2021-06-07,2021,6,15319.2,95.22,7,0,2,2435163.600000001,2000.0,2025.0,120.09743589743562
12,2000,3.215384615384616,2022-04-09,2022,4,22000.0,108.65,9,5,2,70738.46153846155,2000.0,2000.0,54.05897435897409
12,2000,3.215384615384616,2022-04-10,2022,4,22000.0,108.65,10,6,2,70738.46153846155,2000.0,2000.0,55.13076923076897
12,2000,80.43076923076923,2023-06-10,2023,6,20000.0,100.89,10,5,2,1608615.3846153845,2000.0,1954.7619047619048,28.95384615384587
12,2000,59.03076923076923,2021-05-11,2021,5,15295.14,91.12,11,1,2,902883.8796923077,2000.0,2096.4285714285716,47.55897435897407
12,2000,3.215384615384616,2022-04-13,2022,4,22000.0,108.65,13,2,2,70738.46153846155,2000.0,2000.0,47.558974358974076
12,2000,0.0,2023-01-15,2023,1,20086.58,104.9,15,6,1,0.0,2000.0,1877.7777777777778,20.748717948717665
12,2000,262.3692307692307,2021-09-16,2021,9,16213.6,102.18,16,3,3,4253949.759999999,2000.0,1955.5555555555557,88.52820512820482
12,2000,21.86153846153847,2021-10-26,2021,10,16386.48,102.76,26,1,4,358233.6627692309,2000.0,2150.0,204.83076923076888
12,2000,9.092307692307692,2021-04-28,2021,4,14823.51,91.28,28,2,2,134779.914,2000.0,1782.3529411764705,109.08974358974329
12,2500,0.0,2022-12-05,2022,12,20536.79,103.25,5,0,4,0.0,2500.0,2330.769230769231,217.57179487179454
12,2500,0.0,2022-12-08,2022,12,20536.79,103.25,8,3,4,0.0,2500.0,2330.769230769231,214.5410256410253
12,2500,0.0,2021-01-14,2021,1,13155.95,84.34,14,3,1,0.0,2500.0,2388.8888888888887,0.0
23,1200,33.4,2023-04-01,2023,4,20000.0,103.01,1,5,2,668000.0,1200.0,1227.7777777777778,14.807407407407103
23,1300,33.4,2023-04-26,2023,4,20000.0,103.01,26,2,2,668000.0,1300.0,1227.7777777777778,55.54814814814782
23,1300,41.33333333333334,2021-10-02,2021,10,16386.48,102.76,2,5,4,677307.8400000001,1300.0,1600.0,25.040740740740432
23,1350,41.33333333333334,2021-10-09,2021,10,16386.48,102.76,9,5,4,677307.8400000001,1300.0,1600.0,38.688888888888584
23,1400,72.36666666666666,2021-12-19,2021,12,17436.76,101.81,19,6,4,1261840.1986666664,1400.0,1525.0,112.69259259259225
23,1400,135.0888888888889,2021-05-06,2021,5,15295.14,91.12,6,3,2,2066203.468,1400.0,1466.6666666666667,113.4370370370367
23,1700,32.93000000000001,2023-12-31,2023,12,20000.0,103.01,31,6,4,658600.0000000001,1700.0,1450.0,17.25074074074043
23,1750,41.33333333333334,2021-10-22,2021,10,16386.48,102.76,22,4,4,677307.8400000001,1700.0,1600.0,31.02851851851821
23,1800,28.68888888888888,2021-11-22,2021,11,16768.55,110.69,22,0,4,481071.0677777776,1750.0,1885.7142857142858,34.317407407407096
23,1800,297.1111111111112,2023-09-09,2023,9,20000.0,103.43,9,5,3,5942222.222222224,1800.0,1832.3529411764705,122.3777777777775
23,1800,6.433333333333334,2021-01-02,2021,1,13155.95,84.34,2,5,1,84636.61166666668,1800.0,2060.0,256.7444444444442
23,1900,297.1111111111112,2023-09-01,2023,9,20000.0,103.43,1,4,3,5942222.222222224,1800.0,1832.3529411764705,256.7444444444441
23,1900,72.36666666666666,2021-12-04,2021,12,17436.76,101.81,4,5,4,1261840.1986666664,1900.0,1525.0,125.30370370370342
23,1900,198.8444444444444,2021-06-18,2021,6,15319.2,95.22,18,4,2,3046137.813333333,1900.0,1550.0,189.44074074074044
23,2000,41.33333333333334,2021-10-31,2021,10,16386.48,102.76,31,6,4,677307.8400000001,1950.0,1600.0,231.9481481481478
23,2000,28.68888888888888,2021-11-10,2021,11,16768.55,110.69,10,2,4,481071.0677777776,2000.0,1885.7142857142858,132.42592592592558
23,2100,173.6888888888889,2022-09-22,2022,9,20000.0,103.01,22,3,3,3473777.777777778,2100.0,2017.857142857143,176.5444444444441
7,1400,31.4125,2021-04-16,2021,4,14823.51,91.28,16,4,2,465643.507875,1400.0,1346.6666666666667,22.74166666666636
7,1800,0.0,2022-03-03,2022,3,21496.5,101.81,3,3,1,0.0,1500.0,2028.7128712871288,147.69999999999973
7,1500,49.58750000000001,2021-12-02,2021,12,17436.76,101.81,2,3,4,864645.3365000001,1800.0,1751.6129032258063,22.354166666666362
7,1500,494.6999999999999,2021-09-12,2021,9,16213.6,102.18,12,6,3,8020867.919999998,1500.0,1499.0196078431372,184.34166666666633
7,1500,59.90000000000001,2021-10-14,2021,10,16386.48,102.76,14,3,4,981550.1520000002,1500.0,1616.0377358490566,201.395833333333
7,1500,49.58750000000001,2021-12-16,2021,12,17436.76,101.81,16,3,4,864645.3365000001,1500.0,1751.6129032258063,201.395833333333
7,1500,184.775,2021-06-16,2021,6,15319.2,95.22,16,2,2,2830605.18,1500.0,1707.142857142857,98.08749999999971
7,1500,49.58750000000001,2021-12-18,2021,12,17436.76,101.81,18,5,4,864645.3365000001,1500.0,1751.6129032258063,94.64999999999971
0,1400,145.675,2021-06-14,2021,6,15319.2,95.22,14,0,2,2231624.4600000004,800.0,1946.6666666666667,50.23333333333304
14,2000,127.9923076923077,2023-10-31,2023,10,20000.0,103.18,31,1,4,2559846.153846154,2000.0,2000.0,160.4897435897433
14,2500,0.5923076923076923,2021-01-19,2021,1,13155.95,84.34,19,1,1,7792.370384615385,2000.0,2155.1724137931033,44.089743589743286
3,1100,0.0,2021-03-25,2021,3,13603.08,91.9,25,3,1,0.0,700.0,976.0,0.0
3,1200,429.8142857142857,2021-09-13,2021,9,16213.6,102.18,13,0,3,6968836.9028571425,1100.0,1220.6349206349207,143.27142857142826
3,1200,429.8142857142857,2021-09-23,2021,9,16213.6,102.18,23,3,3,6968836.9028571425,1200.0,1220.6349206349207,286.5428571428568
3,1200,0.7142857142857143,2023-01-09,2023,1,20086.58,104.9,9,0,1,14347.557142857144,1200.0,1062.5,286.78095238095204
3,1200,0.7142857142857143,2023-01-10,2023,1,20086.58,104.9,10,1,1,14347.557142857144,1200.0,1062.5,143.74761904761874
3,1300,0.0,2021-01-12,2021,1,13155.95,84.34,12,1,1,0.0,1300.0,1311.388888888889,56.08095238095206
3,1400,102.9714285714286,2021-06-10,2021,6,15319.2,95.22,10,3,2,1577439.908571429,1300.0,1297.872340425532,90.16666666666636
3,1400,102.9714285714286,2021-06-18,2021,6,15319.2,95.22,18,4,2,1577439.908571429,1400.0,1297.872340425532,68.64761904761876
3,1500,144.9571428571428,2023-06-22,2023,6,20000.0,100.89,22,3,2,2899142.857142856,1400.0,1455.6603773584907,116.96666666666636
3,1500,144.9571428571428,2023-06-26,2023,6,20000.0,100.89,26,0,2,2899142.857142856,1500.0,1455.6603773584907,130.96190476190444
3,1700,477.3428571428571,2021-05-07,2021,5,15295.14,91.12,7,4,2,7301025.827999999,1500.0,1283.7837837837837,255.75238095238058
3,2300,159.3285714285715,2022-09-15,2022,9,20000.0,103.01,15,3,3,3186571.42857143,2300.0,2301.923076923077,87.6714285714283
3,2300,159.3285714285715,2022-09-16,2022,9,20000.0,103.01,16,4,3,3186571.42857143,2300.0,2301.923076923077,106.21904761904737
5,1500,20.53333333333333,2021-04-09,2021,4,14823.51,91.28,9,4,2,304376.072,1400.0,1643.3333333333333,23.944444444444148
5,1500,0.0,2021-03-23,2021,3,13603.08,91.9,23,1,1,0.0,1500.0,1441.0714285714287,6.84444444444415
5,1500,0.0,2022-12-24,2022,12,20536.79,103.25,24,5,4,0.0,1400.0,1481.25,0.0
5,1500,0.0,2022-12-26,2022,12,20536.79,103.25,26,0,4,0.0,1500.0,1481.25,0.0
5,1800,51.3,2023-03-18,2023,3,20000.0,103.35,18,5,1,1026000.0,1500.0,1484.2105263157894,17.099999999999707
0,2300,35.7625,2021-11-01,2021,11,16768.55,110.69,1,0,4,599685.269375,1800.0,1964.1509433962265,40.94583333333304
7,1500,184.775,2021-06-30,2021,6,15319.2,95.22,30,2,2,2830605.18,1500.0,1707.142857142857,173.32499999999973
7,2000,41.1375,2021-11-16,2021,11,16768.55,110.69,16,1,4,689816.225625,1500.0,1843.0,167.07083333333307
7,2000,3.3875,2022-04-29,2022,4,22000.0,108.65,29,4,2,74525.0,2000.0,2231.1111111111113,76.43333333333304
7,2000,101.125,2022-05-10,2022,5,21834.1,112.5,10,1,2,2207973.3625,2000.0,2417.6470588235293,48.5499999999997
7,2500,184.775,2021-06-04,2021,6,15319.2,95.22,4,4,2,2830605.18,2000.0,1707.142857142857,96.42916666666638
7,2500,198.7625,2022-06-14,2022,6,20714.3,94.76,14,1,2,4117226.0537499995,2500.0,2538.8888888888887,161.55416666666636
7,2500,0.0,2021-01-05,2021,1,13155.95,84.34,5,1,1,0.0,2500.0,2269.8275862068967,127.84583333333303
7,2500,0.0,2021-01-16,2021,1,13155.95,84.34,16,5,1,0.0,2500.0,2269.8275862068967,66.25416666666635
7,2800,119.15,2022-10-14,2022,10,20000.0,104.9,14,4,4,2383000.0,2800.0,2601.2048192771085,157.145833333333
1,550,0.0,2021-03-04,2021,3,13603.08,91.9,4,3,1,0.0,450.0,767.5625,39.71666666666636
1,650,34.75,2021-04-04,2021,4,14823.51,91.28,4,6,2,515116.97250000003,550.0,1038.7323943661972,11.58333333333303
1,650,34.75,2021-04-06,2021,4,14823.51,91.28,6,1,2,515116.97250000003,650.0,1038.7323943661972,23.166666666666362
1,750,177.9333333333334,2021-10-02,2021,10,16386.48,102.76,2,5,4,2915701.008000001,700.0,1160.3921568627452,59.4777777777775
1,750,34.75,2021-04-09,2021,4,14823.51,91.28,9,4,2,515116.97250000003,750.0,1038.7323943661972,70.97777777777749
1,950,0.0,2022-12-07,2022,12,20536.79,103.25,7,2,4,0.0,850.0,955.1020408163265,147.0499999999997
1,950,0.0,2022-12-17,2022,12,20536.79,103.25,17,5,4,0.0,950.0,955.1020408163265,72.06944444444413
1,950,177.9333333333334,2021-10-26,2021,10,16386.48,102.76,26,1,4,2915701.008000001,950.0,1160.3921568627452,131.38055555555525
1,1050,0.0,2022-12-01,2022,12,20536.79,103.25,1,3,4,0.0,950.0,955.1020408163265,59.311111111110826
1,1100,145.9166666666667,2023-10-30,2023,10,20000.0,103.18,30,0,4,2918333.3333333344,1100.0,1324.0740740740741,117.19444444444416
1,1150,87.10833333333333,2023-04-05,2023,4,20000.0,103.01,5,2,2,1742166.6666666667,1150.0,1146.938775510204,161.64722222222196
1,1150,87.10833333333333,2023-04-09,2023,4,20000.0,103.01,9,6,2,1742166.6666666667,1150.0,1146.938775510204,142.04444444444417
